维多利亚葡萄,9.00,9.50,10.00,葡萄类,斤,2021-05-10
郁金香,10.00,11.00,12.00,葡萄类,斤,2021-05-10
台农小芒果,3.00,4.00,5.00,芒果类,斤,2021-05-10
台农大芒果,3.50,5.00,6.50,芒果类,斤,2021-05-10
红金龙,7.50,8.00,8.50,芒果类,斤,2021-05-10
高乐密,3.50,4.50,5.50,芒果类,斤,2021-05-10
青皮芒果,3.00,3.50,4.00,芒果类,斤,2021-05-10
水仙芒果,4.00,5.00,6.00,芒果类,斤,2021-05-10
肯特新世纪澳芒,4.50,7.25,10.00,芒果类,斤,2021-05-10
贵妃芒,4.50,6.25,8.00,芒果类,斤,2021-05-10
妃子笑,11.00,12.50,14.00,荔枝类,斤,2021-05-10
红灯,18.00,20.00,22.00,樱桃类,斤,2021-05-10
水晶,25.00,27.50,30.00,樱桃类,斤,2021-05-10
佳红,100.00,120.00,140.00,樱桃类,斤,2021-05-10
酥梨,1.50,1.65,1.80,梨类,斤,2021-05-10
库尔勒香梨,3.00,4.00,5.00,梨类,斤,2021-05-10
红香酥梨系列,1.50,1.75,2.00,梨类,斤,2021-05-10
红啤梨,3.00,3.25,3.50,梨类,斤,2021-05-10
蜜梨,2.00,2.25,2.50,梨类,斤,2021-05-10
京白梨,2.00,2.25,2.50,梨类,斤,2021-05-10
耙耙柑、丑橘,2.00,2.50,3.00,柑橘类,斤,2021-05-10
鄂、湘、川脐橙,1.50,2.25,3.00,柑橘类,斤,2021-05-10
血橙二月红中华红,2.00,2.50,3.00,柑橘类,斤,2021-05-10
沃柑,3.00,3.50,4.00,柑橘类,斤,2021-05-10
芦柑,1.40,1.70,2.00,柑橘类,斤,2021-05-10
金桔,5.00,6.00,7.00,柑橘类,斤,2021-05-10
黄果柑,1.20,1.35,1.50,柑橘类,斤,2021-05-10
伦晚,1.80,2.40,3.00,柑橘类,斤,2021-05-10
油桃,4.00,6.50,9.00,桃李杏类,斤,2021-05-10
蟠桃,12.00,14.00,16.00,桃李杏类,斤,2021-05-10
水蜜桃,10.00,13.00,16.00,桃李杏类,斤,2021-05-10
春雪,8.00,11.50,15.00,桃李杏类,斤,2021-05-10
黄油桃,5.00,7.50,10.00,桃李杏类,斤,2021-05-10
黄毛桃,15.00,16.00,17.00,桃李杏类,斤,2021-05-10
贵环长粒香米,2.70,3.00,3.30,大米类,斤,2021-05-10
亮珠河珍珠米,2.20,2.25,2.30,大米类,斤,2021-05-10
古船大米（蓝）,2.40,2.45,2.50,大米类,斤,2021-05-10
北大荒精洁米,2.40,2.45,2.50,大米类,斤,2021-05-10
小雨点长粒香米,2.50,2.53,2.55,大米类,斤,2021-05-10
蔚鑫长粒香米,2.70,3.00,3.30,大米类,斤,2021-05-10
江苏机米,2.00,2.05,2.10,大米类,斤,2021-05-10
亮珠河长粒香米,2.80,2.90,3.00,大米类,斤,2021-05-10
金龙鱼东北大米,2.90,2.95,3.00,大米类,斤,2021-05-10
五梁红五常大米,2.90,3.05,3.20,大米类,斤,2021-05-10
五梁红稻花香,6.00,6.25,6.50,大米类,斤,2021-05-10
秋然香米,3.00,3.05,3.10,大米类,斤,2021-05-10
古船泰国香米,6.00,6.25,6.50,大米类,斤,2021-05-10
松花江大米,2.22,2.26,2.30,大米类,斤,2021-05-10
方正富硒米,2.90,3.00,3.10,大米类,斤,2021-05-10
古船富强粉5kg,1.88,1.90,1.92,面粉类,斤,2021-05-10
古船富强粉25kg,1.60,1.61,1.62,面粉类,斤,2021-05-10
古船标准粉25kg,1.52,1.54,1.56,面粉类,斤,2021-05-10
五得利富强粉5kg,1.88,1.91,1.94,面粉类,斤,2021-05-10
五得利富强粉25kg,1.58,1.60,1.62,面粉类,斤,2021-05-10
瓠子,1.40,1.60,1.80,普通,斤,2021-05-09
西葫芦,0.60,0.70,0.80,滇鲁,斤,2021-05-09
佛手瓜,2.50,2.65,2.80,普通,斤,2021-05-09
金丝南瓜,0.70,0.85,1.00,琼,斤,2021-05-09
南北瓜,1.20,1.35,1.50,冀琼,斤,2021-05-09
尖椒,1.50,2.00,2.50,冀晋鲁新,斤,2021-05-09
螺丝椒,2.00,3.00,4.00,普通,斤,2021-05-09
柿子椒,1.50,1.70,1.90,鲁新,斤,2021-05-09
线椒,3.00,3.50,4.00,鲁琼新,斤,2021-05-09
杭椒,2.50,2.75,3.00,普通,斤,2021-05-09
小米椒,3.00,4.00,5.00,滇,斤,2021-05-09
彩椒,5.00,5.50,6.00,红黄,斤,2021-05-09
白萝卜,0.30,0.40,0.50,冀,斤,2021-05-09
心里美,1.30,1.50,1.70,冀,斤,2021-05-09
心里美（新）,2.80,2.90,3.00,普通,斤,2021-05-09
卞萝卜,0.30,0.40,0.50,冀,斤,2021-05-09
青萝卜,1.50,2.00,2.50,冀鲁新,斤,2021-05-09
胡萝卜,0.90,1.05,1.20,冀鲁新,斤,2021-05-09
胡萝卜（洗）,0.90,1.00,1.10,冀闽箱,斤,2021-05-09
小水萝卜,0.60,0.70,0.80,普通,斤,2021-05-09
金龙鱼调和油,58.00,59.00,60.00,5L桶,斤,2021-05-10
金龙鱼非转基因玉米油,66.00,66.50,67.00,5L桶,斤,2021-05-10
金龙鱼非转基因葵花籽油,69.00,69.50,70.00,5L桶,斤,2021-05-10
绿宝大豆油,48.00,48.50,49.00,5L桶,斤,2021-05-10
绿宝调和油,58.00,58.50,59.00,5L桶,斤,2021-05-10
绿宝花生油,99.00,99.50,100.00,5L桶,斤,2021-05-10
福临门大豆油,48.00,48.50,49.00,5L桶,斤,2021-05-10
福临门花生油,98.00,99.00,100.00,5L桶,斤,2021-05-10
福临门非转基因玉米油,66.00,66.50,67.00,5L桶,斤,2021-05-10
福临门非转基因葵花籽油,69.00,69.50,70.00,5L桶,斤,2021-05-10
元宝牌大豆油,97.00,97.50,98.00,10L桶,斤,2021-05-10
古币香油,21.00,21.50,22.00,450g瓶,斤,2021-05-10
五福大豆油,47.00,47.50,48.00,5L桶,斤,2021-05-10
汇福大豆油,47.00,47.50,48.00,5L桶,斤,2021-05-10
绿清香菜籽油,53.00,53.50,54.00,4.5L桶,斤,2021-05-10
非转基因九三大豆油,58.00,59.00,60.00,5L桶,斤,2021-05-10
鲁花花生油,147.00,148.50,150.00,5L桶,斤,2021-05-10
多力葵花籽油,70.00,71.00,72.00,5L桶,斤,2021-05-10
古船大豆油,45.00,45.50,46.00,4.5L桶,斤,2021-05-10
大豆油（所有大桶）,188.00,189.00,190.00,20L桶,斤,2021-05-10
后臀尖（肥）,10.00,10.50,11.00,猪肉类,斤,2021-05-10
五花肉（瘦）,14.00,14.50,15.00,猪肉类,斤,2021-05-10
五花肉（肥）,12.00,12.50,13.00,猪肉类,斤,2021-05-10
纯通脊,12.00,13.00,14.00,猪肉类,斤,2021-05-10
通脊,10.00,10.50,11.00,猪肉类,斤,2021-05-10
纯瘦肉,11.00,11.50,12.00,猪肉类,斤,2021-05-10
前肘,11.00,11.50,12.00,猪肉类,斤,2021-05-10
后肘,10.00,10.50,11.00,猪肉类,斤,2021-05-10
猪尾巴,45.00,45.00,45.00,猪肉类,斤,2021-05-10
猪蹄,18.00,18.00,18.00,猪肉类,斤,2021-05-10
纯排骨,22.00,23.00,24.00,猪肉类,斤,2021-05-10
纯腔骨,10.00,11.00,12.00,猪肉类,斤,2021-05-10
腔排骨,14.00,14.50,15.00,猪肉类,斤,2021-05-10
棒骨,10.00,11.00,12.00,猪肉类,斤,2021-05-10
猪头,14.00,14.00,14.00,猪肉类,斤,2021-05-10
猪耳,27.00,27.00,27.00,猪肉类,斤,2021-05-10
猪肚,20.00,20.00,20.00,猪肉类,斤,2021-05-10
猪板油,13.00,13.50,14.00,猪肉类,斤,2021-05-10
鲤鱼,12.00,12.50,13.00,750g-1000g,斤,2021-05-10
鲤鱼,12.00,12.50,13.00,>1000g,斤,2021-05-10
美早,20.00,35.00,50.00,樱桃类,斤,2021-05-10
肥膘肉,10.00,11.00,12.00,猪肉类,斤,2021-05-10
猪腰子,22.00,22.00,22.00,猪肉类,斤,2021-05-10
猪心,12.00,12.00,12.00,猪肉类,斤,2021-05-10
猪肝,10.00,10.00,10.00,猪肉类,斤,2021-05-10
猪皮,3.00,4.50,6.00,猪肉类,斤,2021-05-10
猪肠,22.00,22.50,23.00,猪肉类,斤,2021-05-10
整牛,34.00,34.00,34.00,牛肉类,斤,2021-05-10
牛前腱,36.00,36.00,36.00,牛肉类,斤,2021-05-10
牛后腱,36.00,36.00,36.00,牛肉类,斤,2021-05-10
牛前腿,35.00,35.00,35.00,牛肉类,斤,2021-05-10
牛后腿,35.00,35.00,35.00,牛肉类,斤,2021-05-10
牛柳（里脊）,36.00,36.50,37.00,牛肉类,斤,2021-05-10
精牛柳,40.00,41.00,42.00,牛肉类,斤,2021-05-10
牛腩,34.00,34.50,35.00,牛肉类,斤,2021-05-10
牛林,34.00,34.50,35.00,牛肉类,斤,2021-05-10
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-05-10
牛板筋,35.00,35.00,35.00,牛肉类,斤,2021-05-10
牛尾,32.00,33.00,34.00,牛肉类,斤,2021-05-10
牛上脑,35.00,35.00,35.00,牛肉类,斤,2021-05-10
福临门（谷物）调和油,65.00,65.50,66.00,5L桶,斤,2021-05-10
西芹,2.50,2.75,3.00,特菜,斤,2021-05-10
芦荟,6.00,6.50,7.00,特菜,斤,2021-05-10
百合,30.00,31.00,32.00,特菜,斤,2021-05-10
香椿,8.00,9.00,10.00,特菜,斤,2021-05-10
红彩椒黄,6.00,6.50,7.00,特菜,斤,2021-05-10
菊苣,12.00,13.00,14.00,特菜,斤,2021-05-10
芦笋,6.00,6.50,7.00,特菜,斤,2021-05-10
冬笋,5.00,5.25,5.50,特菜,斤,2021-05-10
慈姑,7.00,7.50,8.00,特菜,斤,2021-05-10
韭黄,9.00,9.50,10.00,特菜,斤,2021-05-10
法香,5.00,5.25,5.50,特菜,斤,2021-05-10
豆尖,7.50,8.00,8.50,特菜,斤,2021-05-10
秋葵,7.50,8.00,8.50,特菜,斤,2021-05-10
甜豆,7.00,7.50,8.00,特菜,斤,2021-05-10
龙豆,30.00,31.00,32.00,特菜,斤,2021-05-10
凉瓜,7.00,7.25,7.50,特菜,斤,2021-05-10
银芽,5.00,5.50,6.00,特菜,斤,2021-05-10
南姜,6.00,6.50,7.00,特菜,斤,2021-05-10
沙葁,7.00,7.50,8.00,特菜,斤,2021-05-10
油菜,0.80,1.00,1.20,鲁京,斤,2021-05-09
香菜,1.20,1.35,1.50,鲁冀,斤,2021-05-09
茴香,1.30,1.55,1.80,冀,斤,2021-05-09
韭菜,0.80,0.90,1.00,普通,斤,2021-05-09
苦菊,2.50,2.75,3.00,辽,斤,2021-05-09
油麦菜,3.00,3.50,4.00,京,斤,2021-05-09
散菜花,1.50,1.75,2.00,豫苏,斤,2021-05-09
绿菜花,1.70,1.85,2.00,冀 苏陕,斤,2021-05-09
菜花,1.50,1.55,1.60,云,斤,2021-05-09
绿豆芽,0.95,0.98,1.00,普通,斤,2021-05-09
黄豆芽,0.85,0.88,0.90,普通,斤,2021-05-09
紫菜苔,3.00,3.30,3.60,普通,斤,2021-05-09
番茄,1.00,1.30,1.60,川鲁蒙,斤,2021-05-09
番茄（精品）,1.60,1.80,2.00,普通,斤,2021-05-09
樱西,4.00,4.50,5.00,小红,斤,2021-05-09
黄瓜,1.00,1.20,1.40,蒙辽袋鲁,斤,2021-05-09
黄瓜(鲜干花),1.40,1.60,1.80,冀,斤,2021-05-09
小黄瓜,2.00,3.00,4.00,旱荷兰,斤,2021-05-09
茄子,1.00,1.20,1.40,鲁冀,斤,2021-05-09
长茄,1.50,1.70,1.90,云冀,斤,2021-05-09
澳洲黑提金手指,23.00,24.50,26.00,进口水果,斤,2021-05-10
美国新骑士,9.00,9.50,10.00,进口水果,斤,2021-05-10
比利时皮梨,6.00,6.50,7.00,进口水果,斤,2021-05-10
智力红李,9.00,10.00,11.00,进口水果,斤,2021-05-10
智利青提,18.00,19.00,20.00,进口水果,斤,2021-05-10
智利无籽红提,10.00,11.00,12.00,进口水果,斤,2021-05-10
泰国山竹,32.00,33.50,35.00,进口水果,斤,2021-05-10
泰国榴莲,17.00,18.50,20.00,进口水果,斤,2021-05-10
泰国毛丹,15.00,15.50,16.00,进口水果,斤,2021-05-10
越南火龙果,4.00,4.50,5.00,进口水果,斤,2021-05-10
泰国龙眼,9.00,11.00,13.00,进口水果,斤,2021-05-10
泰国椰青（个）,7.00,7.50,8.00,进口水果,斤,2021-05-10
新西兰猕猴桃,14.00,15.00,16.00,进口水果,斤,2021-05-10
比利时梨,10.00,11.00,12.00,进口水果,斤,2021-05-10
南非西柚,11.00,11.50,12.00,进口水果,斤,2021-05-10
秘鲁牛油果,18.00,20.00,22.00,进口水果,斤,2021-05-10
台湾杨桃,8.00,11.50,15.00,进口水果,斤,2021-05-10
台湾释迦,20.00,20.50,21.00,进口水果,斤,2021-05-10
美国柠檬,12.00,12.50,13.00,进口水果,斤,2021-05-10
越南百香果,12.00,12.50,13.00,进口水果,斤,2021-05-10
豆王,3.00,3.50,4.00,普通,斤,2021-05-11
扁豆,2.50,2.75,3.00,冀鲁聊城,斤,2021-05-11
豇豆,3.50,3.75,4.00,桂京冀,斤,2021-05-11
白不老,2.50,2.75,3.00,滇鲁,斤,2021-05-11
油豆,2.00,3.50,5.00,鲁,斤,2021-05-11
毛豆,2.50,2.75,3.00,普通,斤,2021-05-11
豌豆,1.20,1.35,1.50,普通,斤,2021-05-11
蚕豆,1.10,1.20,1.30,普通,斤,2021-05-11
荷兰豆,4.60,4.95,5.30,冀云,斤,2021-05-11
玉米,1.20,1.40,1.60,白,斤,2021-05-11
花生,4.50,5.00,5.50,广东海南,斤,2021-05-11
苦瓜,2.50,2.70,2.90,鲁,斤,2021-05-11
丝瓜,1.40,2.20,3.00,豫鲁,斤,2021-05-11
丝瓜,2.50,3.65,4.80,短,斤,2021-05-11
瓠子,1.50,1.65,1.80,普通,斤,2021-05-11
西葫芦,0.60,0.70,0.80,滇鲁,斤,2021-05-11
佛手瓜,2.30,2.45,2.60,普通,斤,2021-05-11
金丝南瓜,0.70,0.85,1.00,琼,斤,2021-05-11
南北瓜,1.20,1.35,1.50,冀琼,斤,2021-05-11
尖椒,1.50,1.90,2.30,冀晋鲁新,斤,2021-05-11
散叶生菜,2.50,3.25,4.00,京,斤,2021-05-08
油菜,1.00,1.15,1.30,鲁京,斤,2021-05-08
香菜,1.20,1.35,1.50,鲁冀,斤,2021-05-08
茴香,1.30,1.55,1.80,冀,斤,2021-05-08
韭菜,0.80,0.90,1.00,普通,斤,2021-05-08
苦菊,2.50,2.75,3.00,辽,斤,2021-05-08
油麦菜,3.00,3.50,4.00,京,斤,2021-05-08
散菜花,1.50,1.85,2.20,豫苏,斤,2021-05-08
绿菜花,1.70,2.00,2.30,冀 苏陕,斤,2021-05-08
菜花,1.50,1.65,1.80,云,斤,2021-05-08
绿豆芽,0.95,0.98,1.00,普通,斤,2021-05-08
黄豆芽,0.85,0.88,0.90,普通,斤,2021-05-08
紫菜苔,3.00,3.30,3.60,普通,斤,2021-05-08
番茄,1.00,1.30,1.60,川鲁蒙,斤,2021-05-08
番茄（精品）,1.60,1.80,2.00,普通,斤,2021-05-08
樱西,4.00,4.50,5.00,小红,斤,2021-05-08
黄瓜,1.00,1.20,1.40,蒙辽袋鲁,斤,2021-05-08
黄瓜(鲜干花),1.40,1.60,1.80,冀,斤,2021-05-08
小黄瓜,2.50,3.50,4.50,旱荷兰,斤,2021-05-08
茄子,1.00,1.20,1.40,鲁冀,斤,2021-05-08
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-05-09
白玉南豆腐,5.50,5.50,5.50,豆制品,盒,2021-05-09
豆腐丝,5.00,5.00,5.00,豆制品,斤,2021-05-09
精品豆腐丝,6.00,6.00,6.00,豆制品,袋,2021-05-09
豆腐皮,5.50,5.50,5.50,豆制品,斤,2021-05-09
豆腐干,4.50,4.50,4.50,豆制品,斤,2021-05-09
精品豆腐干,5.00,5.00,5.00,豆制品,袋,2021-05-09
豆腐泡,5.50,5.50,5.50,豆制品,斤,2021-05-09
精品豆腐泡,5.00,5.00,5.00,豆制品,袋,2021-05-09
白玉内酯豆腐,2.50,2.50,2.50,豆制品,盒,2021-05-09
香香内脂豆腐,1.50,1.50,1.50,豆制品,盒,2021-05-09
白条猪（瘦）,12.50,12.50,12.50,猪肉类,斤,2021-05-09
白条猪（肥）,10.00,10.00,10.00,猪肉类,斤,2021-05-09
前臀尖（瘦）,11.00,11.50,12.00,猪肉类,斤,2021-05-09
前臀尖（肥）,10.00,10.50,11.00,猪肉类,斤,2021-05-09
后臀尖（瘦）,11.00,11.50,12.00,猪肉类,斤,2021-05-09
后臀尖（肥）,10.00,10.50,11.00,猪肉类,斤,2021-05-09
五花肉（瘦）,14.00,14.50,15.00,猪肉类,斤,2021-05-09
五花肉（肥）,13.00,13.50,14.00,猪肉类,斤,2021-05-09
纯通脊,13.00,13.50,14.00,猪肉类,斤,2021-05-09
通脊,10.00,10.50,11.00,猪肉类,斤,2021-05-09
纯瘦肉,11.00,11.50,12.00,猪肉类,斤,2021-05-09
前肘,11.00,11.50,12.00,猪肉类,斤,2021-05-09
后肘,10.00,10.50,11.00,猪肉类,斤,2021-05-09
猪尾巴,45.00,45.00,45.00,猪肉类,斤,2021-05-09
猪蹄,18.00,18.00,18.00,猪肉类,斤,2021-05-09
纯排骨,23.00,24.00,25.00,猪肉类,斤,2021-05-09
纯腔骨,10.00,11.00,12.00,猪肉类,斤,2021-05-09
腔排骨,15.00,15.50,16.00,猪肉类,斤,2021-05-09
棒骨,10.00,11.00,12.00,猪肉类,斤,2021-05-09
猪头,14.00,14.00,14.00,猪肉类,斤,2021-05-09
猪耳,27.00,27.00,27.00,猪肉类,斤,2021-05-09
猪肚,20.00,20.00,20.00,猪肉类,斤,2021-05-09
猪板油,13.00,13.50,14.00,猪肉类,斤,2021-05-09
肥膘肉,10.00,11.00,12.00,猪肉类,斤,2021-05-09
猪腰子,22.00,22.00,22.00,猪肉类,斤,2021-05-09
猪心,12.00,12.00,12.00,猪肉类,斤,2021-05-09
猪肝,10.00,10.00,10.00,猪肉类,斤,2021-05-09
猪皮,3.00,4.50,6.00,猪肉类,斤,2021-05-09
猪肠,22.00,22.50,23.00,猪肉类,斤,2021-05-09
博阳（系列）,3.50,4.00,4.50,甜瓜类,斤,2021-05-09
景甜,3.00,3.50,4.00,甜瓜类,斤,2021-05-09
208甜瓜,2.40,2.60,2.80,甜瓜类,斤,2021-05-09
富士（纸袋Φ70-84）,2.00,2.40,2.80,苹果类,斤,2021-05-09
富士（纸+膜袋）,1.80,2.00,2.20,苹果类,斤,2021-05-09
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-05-09
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-05-09
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-05-09
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-05-09
国光苹果,1.00,1.50,2.00,苹果类,斤,2021-05-09
辽宁寒富苹果,1.50,1.75,2.00,苹果类,斤,2021-05-09
巨峰葡萄,10.00,12.50,15.00,葡萄类,斤,2021-05-09
红提葡萄,8.00,10.00,12.00,葡萄类,斤,2021-05-09
玫瑰香葡萄,11.00,12.50,14.00,葡萄类,斤,2021-05-09
克伦生,6.00,8.00,10.00,葡萄类,斤,2021-05-09
黑提葡萄、夏黑,10.00,11.00,12.00,葡萄类,斤,2021-05-09
蓝莓葡萄,8.00,9.00,10.00,葡萄类,斤,2021-05-09
乒乓球葡萄,10.00,11.00,12.00,葡萄类,斤,2021-05-09
维多利亚葡萄,9.00,9.50,10.00,葡萄类,斤,2021-05-09
郁金香,10.00,11.00,12.00,葡萄类,斤,2021-05-09
特小风,2.50,2.75,3.00,西瓜类,斤,2021-05-09
L600吊秧瓜,3.00,3.50,4.00,西瓜类,斤,2021-05-09
甜王,1.80,2.00,2.20,西瓜类,斤,2021-05-09
蜜童,3.30,3.40,3.50,西瓜类,斤,2021-05-09
墨童西瓜,3.50,3.60,3.70,西瓜类,斤,2021-05-09
绿宝（p2）,1.80,1.90,2.00,西瓜类,斤,2021-05-09
国产香蕉,2.00,2.40,2.80,香蕉类,斤,2021-05-09
南美、菲律宾香蕉,2.70,3.35,4.00,香蕉类,斤,2021-05-09
泰国香蕉（帝王蕉）,7.00,7.50,8.00,香蕉类,斤,2021-05-09
晓蜜25号,2.00,2.25,2.50,甜瓜类,斤,2021-05-09
黄金瓜／金蜜,2.00,2.25,2.50,甜瓜类,斤,2021-05-09
玉菇,2.00,2.25,2.50,甜瓜类,斤,2021-05-09
网纹,4.00,4.50,5.00,甜瓜类,斤,2021-05-09
长香玉,1.80,2.15,2.50,甜瓜类,斤,2021-05-09
西洲蜜,2.60,2.80,3.00,甜瓜类,斤,2021-05-09
24白糖罐,2.50,2.75,3.00,甜瓜类,斤,2021-05-09
羊角蜜,3.00,4.00,5.00,甜瓜类,斤,2021-05-09
花蕾甜瓜,3.00,4.00,5.00,甜瓜类,斤,2021-05-09
久红瑞,2.40,2.70,3.00,甜瓜类,斤,2021-05-09
绿宝甜瓜,3.50,4.50,5.50,甜瓜类,斤,2021-05-09
整羊,31.00,31.00,31.00,羊肉类,斤,2021-05-10
去骨羊前腿,41.00,41.50,42.00,羊肉类,斤,2021-05-10
去骨羊后腿,42.00,42.50,43.00,羊肉类,斤,2021-05-10
羊腰窝,40.00,40.50,41.00,羊肉类,斤,2021-05-10
羊肉片,42.00,43.00,44.00,羊肉类,斤,2021-05-10
羊腰子（挂油）,16.00,16.50,17.00,羊肉类,个,2021-05-10
羊蝎子,18.00,19.00,20.00,羊肉类,斤,2021-05-10
羊蝎子（精品）,33.00,33.50,34.00,羊肉类,斤,2021-05-10
羊排骨,32.00,32.00,32.00,羊肉类,斤,2021-05-10
羊尾巴油,10.00,10.00,10.00,羊肉类,斤,2021-05-10
羊小腿（羊棒）,25.00,25.50,26.00,羊肉类,斤,2021-05-10
羊上脑,42.00,42.50,43.00,羊肉类,斤,2021-05-10
羊骨头,11.00,11.50,12.00,羊肉类,斤,2021-05-10
羊腩,32.00,32.00,32.00,羊肉类,斤,2021-05-10
羊里脊,42.00,42.00,42.00,羊肉类,斤,2021-05-10
淘汰鸡（干净膛）,11.00,11.00,11.00,禽肉类,斤,2021-05-10
淘汰鸡（净膛）,10.00,10.00,10.00,禽肉类,斤,2021-05-10
仔鸡（净膛）,7.50,7.50,7.50,禽肉类,斤,2021-05-10
肉鸡,6.50,6.50,6.50,禽肉类,斤,2021-05-10
鸡胸,7.50,7.50,7.50,禽肉类,斤,2021-05-10
甘蔗,1.20,1.35,1.50,其他类,斤,2021-05-08
柠檬,3.50,3.75,4.00,其他类,斤,2021-05-08
黑枣,5.00,5.50,6.00,其他类,斤,2021-05-08
山楂,4.00,5.00,6.00,其他类,斤,2021-05-08
姑娘果（灯笼果）,13.00,13.50,14.00,其他类,斤,2021-05-08
鸭梨,1.20,1.35,1.50,梨类,斤,2021-05-08
雪花梨,1.80,2.00,2.20,梨类,斤,2021-05-08
皇冠梨（标箱）,3.00,3.25,3.50,梨类,斤,2021-05-08
丰水梨,2.50,2.75,3.00,梨类,斤,2021-05-08
酥梨,1.50,1.75,2.00,梨类,斤,2021-05-08
库尔勒香梨,3.00,4.00,5.00,梨类,斤,2021-05-08
红香酥梨系列,1.50,1.75,2.00,梨类,斤,2021-05-08
白条猪（瘦）,12.50,12.50,12.50,猪肉类,斤,2021-05-08
白条猪（肥）,10.00,10.00,10.00,猪肉类,斤,2021-05-08
前臀尖（瘦）,11.50,12.00,12.50,猪肉类,斤,2021-05-08
前臀尖（肥）,10.00,10.50,11.00,猪肉类,斤,2021-05-08
后臀尖（瘦）,11.50,12.00,12.50,猪肉类,斤,2021-05-08
后臀尖（肥）,10.00,10.50,11.00,猪肉类,斤,2021-05-08
五花肉（瘦）,15.00,15.50,16.00,猪肉类,斤,2021-05-08
五花肉（肥）,14.00,14.50,15.00,猪肉类,斤,2021-05-08
猪肠,22.00,22.50,23.00,猪肉类,斤,2021-05-08
整牛,34.00,34.00,34.00,牛肉类,斤,2021-05-08
牛前腱,36.00,36.50,37.00,牛肉类,斤,2021-05-08
牛后腱,36.00,36.50,37.00,牛肉类,斤,2021-05-08
牛前腿,35.00,35.50,36.00,牛肉类,斤,2021-05-08
牛后腿,35.00,35.50,36.00,牛肉类,斤,2021-05-08
牛柳（里脊）,36.00,37.00,38.00,牛肉类,斤,2021-05-08
精牛柳,40.00,41.00,42.00,牛肉类,斤,2021-05-08
牛腩,34.00,34.50,35.00,牛肉类,斤,2021-05-08
牛林,34.00,34.50,35.00,牛肉类,斤,2021-05-08
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-05-08
牛板筋,35.00,35.00,35.00,牛肉类,斤,2021-05-08
牛尾,32.00,32.50,33.00,牛肉类,斤,2021-05-08
牛上脑,35.00,35.00,35.00,牛肉类,斤,2021-05-08
整羊,31.00,31.00,31.00,羊肉类,斤,2021-05-08
去骨羊前腿,41.00,41.50,42.00,羊肉类,斤,2021-05-08
去骨羊后腿,42.00,42.50,43.00,羊肉类,斤,2021-05-08
羊腰窝,40.00,40.50,41.00,羊肉类,斤,2021-05-08
羊肉片,42.00,43.00,44.00,羊肉类,斤,2021-05-08
羊腰子（挂油）,16.00,16.50,17.00,羊肉类,个,2021-05-08
整牛,34.00,34.00,34.00,牛肉类,斤,2021-05-09
牛前腱,36.00,36.00,36.00,牛肉类,斤,2021-05-09
牛后腱,36.00,36.00,36.00,牛肉类,斤,2021-05-09
牛前腿,35.00,35.00,35.00,牛肉类,斤,2021-05-09
牛后腿,35.00,35.00,35.00,牛肉类,斤,2021-05-09
牛柳（里脊）,36.00,36.50,37.00,牛肉类,斤,2021-05-09
精牛柳,40.00,41.00,42.00,牛肉类,斤,2021-05-09
牛腩,34.00,34.50,35.00,牛肉类,斤,2021-05-09
牛林,34.00,34.50,35.00,牛肉类,斤,2021-05-09
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-05-09
牛板筋,35.00,35.00,35.00,牛肉类,斤,2021-05-09
牛尾,32.00,33.00,34.00,牛肉类,斤,2021-05-09
牛上脑,35.00,35.00,35.00,牛肉类,斤,2021-05-09
整羊,31.00,31.00,31.00,羊肉类,斤,2021-05-09
去骨羊前腿,41.00,41.50,42.00,羊肉类,斤,2021-05-09
去骨羊后腿,42.00,42.50,43.00,羊肉类,斤,2021-05-09
羊腰窝,40.00,40.50,41.00,羊肉类,斤,2021-05-09
羊肉片,42.00,43.00,44.00,羊肉类,斤,2021-05-09
羊腰子（挂油）,16.00,16.50,17.00,羊肉类,个,2021-05-09
羊蝎子,18.00,19.00,20.00,羊肉类,斤,2021-05-09
鸡翅根,9.00,9.00,9.00,禽肉类,斤,2021-05-09
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-05-09
箱鸡蛋,200.00,202.50,205.00,蛋类,斤,2021-05-09
箱鸡蛋,4.55,4.61,4.66,蛋类,斤,2021-05-09
散鸡蛋,4.90,4.90,4.90,蛋类,斤,2021-05-09
生鸭蛋,5.50,6.00,6.50,蛋类,斤,2021-05-09
熟鸭蛋,6.30,6.90,7.50,蛋类,斤,2021-05-09
松花蛋,6.80,7.40,8.00,蛋类,斤,2021-05-09
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-05-09
鹌鹑蛋,6.80,7.15,7.50,蛋类,斤,2021-05-09
大白菜,0.50,0.60,0.70,储存新,斤,2021-05-08
娃娃菜,0.70,0.80,0.90,大小,斤,2021-05-08
小白菜,0.50,0.70,0.90,普通,斤,2021-05-08
